t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,tb,mx,my,mz
30.25,0.4517432073623793,0.0,1.6853674112193424,-0.0,-0.05215708389395098,0.0,0.9996599740963098,-0.0,-0.026075586086702837,0.0,-0.2447683076932412,0.0,0.5229689830770078,0.0,0.07022907835648391,0.0,-0.5013913504377269,0.0,-0.20561694525720028,0.0,-0.13899211163266184,0.0,,,,
30.26,0.4492705723873491,0.0,1.6905867254798188,-0.0,-0.05145439501387425,0.0,0.9996690739078434,-0.0,-0.025724359510678068,0.0,-0.24974692080889466,0.0,0.5208843948461463,0.0,0.07029704458092625,0.0,-0.4943315594167903,0.0,-0.2113014702068743,0.0,-0.146133528509403,0.0,,,,
30.27,0.4467485042142102,0.0,1.6957849095493986,-0.0,-0.05075137631265237,0.0,0.9996780545015971,-0.0,-0.025372964901683382,0.0,-0.25465495574834673,0.0,0.5187429361229481,0.0,0.07029502021682252,0.0,-0.487276828395413,0.0,-0.21699125987820286,0.0,-0.15314099237010703,0.0,,,,
30.28,0.44417770826041664,0.0,1.7009613944383417,-0.0,-0.050048728241648334,0.0,0.9996869069394159,-0.0,-0.025021752414723517,0.0,-0.25949249650238587,0.0,0.5165445477895663,0.0,0.07022290874079629,0.0,-0.4802338347787859,0.0,-0.22268760691729259,0.0,-0.1600067534725805,0.0,,,,
30.29,0.4415588887697497,0.0,1.7061156105012552,-0.0,-0.049347151839625514,0.0,0.9996956227678346,-0.0,-0.02467107251076269,0.0,-0.264259693801296,0.0,0.5142891578501974,0.0,0.07008068926166627,0.0,-0.47320924786422347,0.0,-0.22839179385856828,0.0,-0.16672317190112748,0.0,,,,
30.3,0.43889274814544776,0.0,1.7112469873088612,-0.0,-0.048647347974532504,0.0,0.9997041940265601,-0.0,-0.024321275577279106,0.0,-0.2689567649978274,0.0,0.5119766815445326,0.0,0.06986841689187914,0.0,-0.4662097216459852,0.0,-0.23410509065679366,0.0,-0.17328272241399656,0.0,,,,
30.31,0.4361799862848675,0.0,1.7163549535210212,-0.0,-0.047950016581786686,0.0,0.999712613254971,-0.0,-0.02397271154702267,0.0,-0.2735839938780699,0.0,0.5096070214859201,0.0,0.0695862230766495,0.0,-0.4592418875915977,0.0,-0.23982875221301728,0.0,-0.17967799915675214,0.0,,,,
30.32,0.4334212999163971,0.0,1.7214389367612672,-0.0,-0.04725585589947239,0.0,0.9997208734966351,-0.0,-0.023625729515188026,0.0,-0.2781417303999633,0.0,0.5071800678242946,0.0,0.06923431588201381,0.0,-0.4523123473936683,0.0,-0.2455640158952951,0.0,-0.18590172024233145,0.0,,,,
30.33,0.43061738193934807,0.0,1.7264983634930853,-0.0,-0.04656556170085893,0.0,0.9997289683018507,-0.0,-0.023280677355209597,0.0,-0.28263039035922005,0.0,0.5046956984339223,0.0,0.06881298024306057,0.0,-0.44542766570118064,0.0,-0.25131209905504015,0.0,-0.19194673219893574,0.0,,,,
30.34,0.42776892076755046,0.0,1.7315326588982014,-0.0,-0.04587982652463001,0.0,0.9997368917282288,-0.0,-0.022937901333378728,0.0,-0.287050454982475,0.0,0.5021537791259999,0.0,0.06832257817364137,0.0,-0.43859436283426273,0.0,-0.2570741965398493,0.0,-0.1978060142872703,0.0,,,,
30.35,0.4248765996773823,0.0,1.7365412467571173,-0.0,-0.045199338903202955,0.0,0.9997446383393424,-0.0,-0.02259774572247644,0.0,-0.2914024704475169,0.0,0.49955416388614127,0.0,0.06776354893890774,0.0,-0.43181890748641955,0.0,-0.26285147820365895,0.0,-0.2034726826890341,0.0,,,,
30.36,0.4219410961609605,0.0,1.7415235493321457,-0.0,-0.04452478258950275,0.0,0.9997522032014715,-0.0,-0.022260552414608704,0.0,-0.29568704733049594,0.0,0.4968966951367705,0.0,0.06713640919204877,0.0,-0.4251077094182199,0.0,-0.2686450864150787,0.0,-0.208939994568941,0.0,,,,
30.37,0.41896308128522625,0.0,1.7464789872531947,-0.0,-0.043856835782542,0.0,0.9997595818784893,-0.0,-0.02192666053342409,0.0,-0.2999048599800422,0.0,0.49418120402443766,0.0,0.06644175307662904,0.0,-0.41846711214642934,0.0,-0.2744561335647551,0.0,-0.21420135201294063,0.0,,,,
30.38,0.415943219057654,0.0,1.7514069794065488,-0.0,-0.043196170352143425,0.0,0.9997667704249332,-0.0,-0.021596406045886522,0.0,-0.30405664581826924,0.0,0.4914075107320633,0.0,0.06568025229594068,0.0,-0.41190338563257917,0.0,-0.2802856995726143,0.0,-0.21925030584568597,0.0,,,,
30.39,0.41288216579931636,0.0,1.7563069428268983,-0.0,-0.0425434510631279,0.0,0.9997737653773203,-0.0,-0.021270121373768817,0.0,-0.30814320456867733,0.0,0.488575424816106,0.0,0.06485265615079085,0.0,-0.4054227189749628,0.0,-0.2861348293958361,0.0,-0.22408055933067597,0.0,,,,
30.4,0.4097805695260348,0.0,1.7611782925928636,-0.0,-0.041899334799276725,0.0,0.9997805637437703,-0.0,-0.02094813500502551,0.0,-0.3121653974110103,0.0,0.4856847455686441,0.0,0.06395979154714324,0.0,-0.39903121310805106,0.0,-0.2920045305384089,0.0,-0.22868597175687636,0.0,,,,
30.41,0.4066390693383474,0.0,1.766020441726267,-0.0,-0.04126446978736204,0.0,0.9997871629920065,-0.0,-0.020630771105196042,0.0,-0.31612414606315997,0.0,0.48273526240435,0.0,0.06300256297501915,0.0,-0.3927348735133157,0.0,-0.2978957705631157,0.0,-0.23306056191598004,0.0,,,,
30.42,0.40345829482102097,0.0,1.770832801095395,-0.0,-0.040639494821526304,0.0,0.9997935610358134,-0.0,-0.02031834912898248,0.0,-0.3200204317902533,0.0,0.47972675527232883,0.0,0.06198195246004387,0.0,-0.3865396029454536,0.0,-0.3038094746068031,0.0,-0.23719851147483367,0.0,,,,
30.43,0.4002388654528361,0.0,1.7756147793225074,-0.0,-0.04002503848827751,0.0,0.9997997562200369,-0.0,-0.02001118343213893,0.0,-0.3238552943410944,0.0,0.47665899509278487,0.0,0.06089901948899096,0.0,-0.38045119417800155,0.0,-0.3097465228997824,0.0,-0.24109416824789642,0.0,,,,
30.44,0.39698139002737026,0.0,1.7803657826958332,-0.0,-0.0394217183923533,0.0,0.9998057473042183,-0.0,-0.01970958288380261,0.0,-0.327629830812177,0.0,0.47353174421846916,0.0,0.05975490091063376,0.0,-0.37447532277233286,0.0,-0.31570774829021475,0.0,-0.24474204937492305,0.0,,,,
30.45,0.39368646608550145,0.0,1.7850852150863072,-0.0,-0.038830140383694894,0.0,0.9998115334449608,-0.0,-0.019413850479390315,0.0,-0.3313451944395203,0.0,0.4703447569208554,0.0,0.05855081081316308,0.0,-0.36861753987402707,0.0,-0.3216939337743299,0.0,-0.248136844409386,0.0,,,,
30.46,0.39035467936035356,0.0,1.7897724778692914,-0.0,-0.03825089778575901,0.0,0.9998171141771323,-0.0,-0.019124282954177316,0.0,-0.3350025933186216,0.0,0.46709777990098056,0.0,0.057288040379363615,0.0,-0.36288326504060225,0.0,-0.3277058100333294,0.0,-0.25127341832343963,0.0,,,,
30.47,0.3869866032354001,0.0,1.794426969851526,-0.0,-0.037684570625384474,0.0,0.9998224893940154,-0.0,-0.018841170397669887,0.0,-0.3386032890528602,0.0,0.4637905528248795,0.0,0.05596795772066839,0.0,-0.35727777910460295,0.0,-0.3337440529778251,0.0,-0.2541468144355081,0.0,,,,
30.48,0.3835827982164398,0.0,1.7990480872035597,-0.0,-0.037131724864419534,0.0,0.9998276593265196,-0.0,-0.01856479586887682,0.0,-0.34214859533072534,0.0,0.4604228088835344,0.0,0.05459200769112443,0.0,-0.3518062170760324,0.0,-0.3398092813006636,0.0,-0.25675225726683293,0.0,,,,
30.49,0.38014381141815506,0.0,1.8036352233979007,-0.0,-0.03659291163330613,0.0,0.9998326245215748,-0.0,-0.0182954350125803,0.0,-0.34563987643228195,0.0,0.4569942753772496,0.0,0.053161711682206104,0.0,-0.3464735610881213,0.0,-0.3459020540389863,0.0,-0.25908515533354254,0.0,,,,
30.5,0.37667017606595615,0.0,1.808187769153133,-0.0,-0.03606866646680811,0.0,0.9998373858198331,-0.0,-0.018033355676701585,0.0,-0.3490785456653269,0.0,0.4535046743243575,0.0,0.05167866739930469,0.0,-0.341284633390424,0.0,-0.3520228681463772,0.0,-0.2611411038810131,0.0,,,,
30.51,0.373162411013815,0.0,1.8127051123842408,-0.0,-0.035559508542063425,0.0,0.9998419443328054,-0.0,-0.017778817530853017,0.0,-0.35246606373173056,0.0,0.4499537230941474,0.0,0.05014454862060399,0.0,-0.33624408939323236,0.0,-0.35817215607594727,0.0,-0.2629158875674598,0.0,,,,
30.52,0.3696210202787812,0.0,1.817186638159384,-0.0,-0.03506593991913284,0.0,0.9998463014195688,-0.0,-0.017532071686164108,0.0,-0.3558039370244944,0.0,0.44634113506390627,0.0,0.04856110493892271,0.0,-0.33135641076729816,0.0,-0.3643502833752078,0.0,-0.26440548310385326,0.0,,,,
30.53,0.36604649259287203,0.0,1.821631728663363,-0.0,-0.03458844478421376,0.0,0.9998504586631768,-0.0,-0.017293360316466982,0.0,-0.3590937158561,0.0,0.4426666202999485,0.0,0.046930161486963336,0.0,-0.3266258986028556,0.0,-0.3705575462935815,0.0,-0.26560606185735736,0.0,,,,
30.54,0.36243930097302013,0.0,1.8260397631680136,-0.0,-0.03412748869568311,0.0,0.9998544178469134,-0.0,-0.017062916280923945,0.0,-0.36233699261876073,0.0,0.43892988626250273,0.0,0.04525361864625732,0.0,-0.32205666663193466,0.0,-0.376794169403403,0.0,-0.2665139924255789,0.0,,,,
30.55,0.358799902309756,0.0,1.8304101180097694,-0.0,-0.033683517833131796,0.0,0.999858180930533,-0.0,-0.01684096274817901,0.0,-0.3655353998772303,0.0,0.4351306385343189,0.0,0.04353345173993616,0.0,-0.31765263451795506,0.0,-0.38306030323525997,0.0,-0.2671258431889621,0.0,,,,
30.56,0.35512873697529684,0.0,1.8347421665746282,-0.0,-0.03325695824955218,0.0,0.9998617500266251,-0.0,-0.01662771282211441,0.0,-0.3686906083948598,0.0,0.4312685815728455,0.0,0.04177171070928603,0.0,-0.313417521216593,0.0,-0.38935602192852303,0.0,-0.26743838484867194,0.0,,,,
30.57,0.3514262284517062,0.0,1.839035279290758,-0.0,-0.03284821512684236,0.0,0.9998651273772524,-0.0,-0.01642336916929396,0.0,-0.37180432509363626,0.0,0.42734341948582316,0.0,0.039970519773865794,0.0,-0.3093548384119124,0.0,-0.39568132089791824,0.0,-0.2674485929572889,0.0,,,,
30.58,0.347692782979779,0.0,1.8432888236289748,-0.0,-0.032457672034792606,0.0,0.9998683153310037,-0.0,-0.016228123648175906,0.0,-0.37487829094897623,0.0,0.42335485683012797,0.0,0.038132077074778614,0.0,-0.30546788403174757,0.0,-0.4020361145169899,0.0,-0.2671536504495768,0.0,,,,
30.59,0.3439287892293027,0.0,1.8475021641113234,-0.0,-0.03208569019372605,0.0,0.9998713163206087,-0.0,-0.016042156940180935,0.0,-0.3779142788200851,0.0,0.41930259943369225,0.0,0.03625865430049068,0.0,-0.30175973584633337,0.0,-0.408420233819306,0.0,-0.2665509501804809,0.0,,,,
30.6,0.3401346179913324,0.0,1.8516746623279943,-0.0,-0.03173260774097169,0.0,0.9998741328412569,-0.0,-0.015865638182703864,0.0,-0.38091409121673664,0.0,0.41518635524032155,0.0,0.03435259629438606,0.0,-0.2982332451541701,0.0,-0.4148334242182564,0.0,-0.2656380974773779,0.0,,,,
30.61,0.336310621893113,0.0,1.8558056769628006,-0.0,-0.03139873900135731,0.0,0.9998767674297682,-0.0,-0.0156987246041622,0.0,-0.3838795580033627,0.0,0.4110058351772164,0.0,0.03241632064303489,0.0,-0.2948910305591154,0.0,-0.42127534324629407,0.0,-0.26441291271341705,0.0,,,,
30.62,0.33245713513627,0.0,1.8598945638274436,-0.0,-0.031084373761921216,0.0,0.9998792226447519,-0.0,-0.015541561161180231,0.0,-0.38681253404138805,0.0,0.4067607540450015,0.0,0.03045231724393358,0.0,-0.2917354718426936,0.0,-0.42774555831446986,0.0,-0.26287343390857043,0.0,,,,
30.63,0.3285744732588815,0.0,1.8639406759047896,-0.0,-0.03078977655105521,0.0,0.9998815010478996,-0.0,-0.015394280178014128,0.0,-0.3897148967707798,0.0,0.4024508314300542,0.0,0.02846314785125248,0.0,-0.2887687039356139,0.0,-0.434243544493113,0.0,-0.2610179193647542,0.0,,,,
30.64,0.32466293292203446,0.0,1.8679433634013825,-0.0,-0.030515185922307127,0.0,0.9998836051865447,-0.0,-0.015257000988331137,0.0,-0.39258854373182545,0.0,0.39807579263891724,0.0,0.0264514455978961,0.0,-0.2859926109924877,0.0,-0.44076868231450445,0.0,-0.2588448503410721,0.0,,,,
30.65,0.3207227917214579,0.0,1.8719019738094071,-0.0,-0.030260813743088977,0.0,0.9998855375776251,-0.0,-0.015129829579465173,0.0,-0.3954353900281902,0.0,0.3936353696545707,0.0,0.02441991449194952,0.0,-0.2834088205737365,0.0,-0.4473202555983981,0.0,-0.25635293377489715,0.0,,,,
30.66,0.3167543080248141,0.0,1.8758158519783263,-0.0,-0.03002684448855768,0.0,0.9998873006931768,-0.0,-0.015012858239281234,0.0,-0.39825736573234666,0.0,0.3891293021143314,0.0,0.022371328885346996,0.0,-0.2810186979386808,0.0,-0.4538974493012367,0.0,-0.2535411050541182,0.0,,,,
30.67,0.3127577208352196,0.0,1.8796843401964025,-0.0,-0.029813434540958007,0.0,0.9998888969474846,-0.0,-0.014906165205792611,0.0,-0.40105641323450664,0.0,0.3845573383091383,0.0,0.020308532912360806,0.0,-0.2788233404538009,0.0,-0.4604993473899147,0.0,-0.2504085308454546,0.0,,,,
30.68,0.30873324968155397,0.0,1.8835067782823187,-0.0,-0.029620711494742224,0.0,0.9998903286860096,-0.0,-0.014809814319687274,0.0,-0.40383448453623005,0.0,0.3799192362039733,0.0,0.018234439895267747,0.0,-0.2768235721201609,0.0,-0.4671249307409391,0.0,-0.24695461198328003,0.0,,,,
30.69,0.30468109453610437,0.0,1.8872825036871081,-0.0,-0.029448773467809327,0.0,0.9998915981762044,-0.0,-0.01472385467993414,0.0,-0.4065935384899184,0.0,0.37521476447916036,0.0,0.01615203171431066,0.0,-0.2750199382239863,0.0,-0.4737730750658375,0.0,-0.24317898642288838,0.0,,,,
30.7,0.30060143576008036,0.0,1.8910108516066,-0.0,-0.02929768841923591,0.0,0.9998927076003259,-0.0,-0.01464832030265457,0.0,-0.40933553798544775,0.0,0.3704437035922761,0.0,0.014064358138831836,0.0,-0.2734127001143867,0.0,-0.48044254886366516,0.0,-0.23908153226159445,0.0,,,,
30.71,0.2964944340775216,0.0,1.894691155104586,-0.0,-0.029167493473903926,0.0,0.9998936590503426,-0.0,-0.014583229783461151,0.0,-0.412062447085231,0.0,0.3656058468603954,0.0,0.011974536116218449,0.0,-0.27200183011221357,0.0,-0.4871320114014606,0.0,-0.23466237083048663,0.0,,,,
30.72,0.2923602305781067,0.0,1.8983227452469118,-0.0,-0.029058194254464594,0.0,0.9998944545250271,-0.0,-0.014528585963483092,0.0,-0.41477622810904075,0.0,0.3607010015623897,0.0,0.009885749015062268,0.0,-0.27078700655404464,0.0,-0.49384001072350125,0.0,-0.22992186985902488,0.0,,,,
30.73,0.28819894674936003,0.0,1.9019049512466868,-0.0,-0.028969764221115735,0.0,0.9998950959293169,-0.0,-0.014484375599316543,0.0,-0.4174788386699647,0.0,0.3557289900609855,0.0,0.007801245818707113,0.0,-0.2697676089752858,0.0,-0.5005649816902095,0.0,-0.22486064671403785,0.0,,,,
30.74,0.2840106845387373,0.0,1.9054371006208155,-0.0,-0.028902144019708288,0.0,0.9998955850760131,-0.0,-0.014450569037157744,0.0,-0.4201722286629037,0.0,0.3506896509442814,0.0,0.00572434026512968,0.0,-0.26894271343638093,0.0,-0.5073052440475586,0.0,-0.21947957171398214,0.0,,,,
30.75,0.27979552644605654,0.0,1.9089185193580391,-0.0,-0.028855240838740283,0.0,0.9998959236898805,-0.0,-0.014427119891398188,0.0,-0.4228583372070651,0.0,0.34558284018641516,0.0,0.0036584099288786425,0.0,-0.26831108799612174,0.0,-0.5140590005278317,0.0,-0.21377977151861935,0.0,,,,
30.76,0.27555353564672935,0.0,1.9123485320986764,-0.0,-0.02882892777583942,0.0,0.9998961134141989,-0.0,-0.014413964727982757,0.0,-0.4255390895439397,0.0,0.3404084323270633,0.0,0.001606895240586022,0.0,-0.26787118833604534,0.0,-0.520824334982581,0.0,-0.20776263259352187,0.0,,,,
30.77,0.2712847561462279,0.0,1.9157264623262553,-0.0,-0.02882304321438256,0.0,0.9998961558198014,-0.0,-0.014411022752855442,0.0,-0.42821639389229676,0.0,0.33516632166944593,0.0,-0.00042670156064135786,0.0,-0.26762115353991606,0.0,-0.5275992105486402,0.0,-0.20142980474805408,0.0,,,,
30.78,0.2669892129662097,0.0,1.919051632571213,-0.0,-0.028837390210946813,0.0,0.9998960524166276,-0.0,-0.014418195505840668,0.0,-0.43089213826176387,0.0,0.32985642349650335,0.0,-0.0024388175468365953,0.0,-0.2675588020322755,0.0,-0.5343814678480412,0.0,-0.1947832047446767,0.0,,,,
30.79,0.26266691236270845,0.0,1.9223233646268496,-0.0,-0.028871735894338023,0.0,0.9998958046678007,-0.0,-0.014435366560334026,0.0,-0.43356818722660584,0.0,0.3244786753048994,0.0,-0.004425830297862065,0.0,-0.267681627680058,0.0,-0.5411688232226821,0.0,-0.18782501997661968,0.0,,,,
30.8,0.2583178420767782,0.0,1.9255409797777072,-0.0,-0.02892581087699333,0.0,0.9998954140062277,-0.0,-0.01446240122920168,0.0,-0.4362463786613509,0.0,0.3190330380565023,0.0,-0.006384059180416862,0.0,-0.26798679606125786,0.0,-0.5479588670046021,0.0,-0.18055771221012648,0.0,,,,
30.81,0.253941971617965,0.0,1.9287037990405518,-0.0,-0.028999308679607674,0.0,0.9998948818537022,-0.0,-0.014499146277314613,0.0,-0.4389285204399556,0.0,0.3135194974469797,0.0,-0.008309766714759552,0.0,-0.2684711409046417,0.0,-0.5547490618227093,0.0,-0.17298402138663946,0.0,,,,
30.82,0.24953925258096232,0.0,1.9318111434181235,-0.0,-0.02909188516988937,0.0,0.999894209642477,-0.0,-0.014545429641171463,0.0,-0.44161638710023887,0.0,0.30793806519114136,0.0,-0.01019916003469289,0.0,-0.26913116070449633,0.0,-0.5615367409468155,0.0,-0.1651069694794204,0.0,,,,
30.83,0.24510961899578848,0.0,1.9348623341658238,-0.0,-0.02920315801640518,0.0,0.9998933988392553,-0.0,-0.014601060156091514,0.0,-0.4443117164753552,0.0,0.3022887803246514,0.0,-0.01204839244648213,0.0,-0.26996301551440155,0.0,-0.5683191066698252,0.0,-0.15692986439825685,0.0,,,,
30.84,0.24065298771180638,0.0,1.9378566930714984,-0.0,-0.029332706158533485,0.0,0.9998924509715313,-0.0,-0.014665827291488524,0.0,-0.4470162062941175,0.0,0.2965717105217245,0.0,-0.013853565092492573,0.0,-0.2709625239240217,0.0,-0.5750932287289332,0.0,-0.14845630393500922,0.0,,,,
30.85,0.23616925881582868,0.0,1.9407935427487868,-0.0,-0.029480069095375473,0.0,0.9998913676576545,-0.0,-0.014739500795662426,0.0,-0.4497315107515467,0.0,0.29078695343118455,0.0,-0.015610379834645092,0.0,-0.27212515840405144,0.0,-0.5818560423597534,0.0,-0.13928248509541985,0.0,,,,
30.86,0.23165831608891427,0.0,1.9436722069432042,-0.0,-0.029644685005525986,0.0,0.9998901510925546,-0.0,-0.014821799759411699,0.0,-0.4524592353683091,0.0,0.28493463837327027,0.0,-0.017300098264266858,0.0,-0.2734454796625536,0.0,-0.5886042269446519,0.0,-0.1280405023572803,0.0,,,,
30.87,0.22712002755861174,0.0,1.9464920108678314,-0.0,-0.0298258151126728,0.0,0.9998888046549034,-0.0,-0.014912354803604713,0.0,-0.45520092250905125,0.0,0.2790149300583374,0.0,-0.018913023293239642,0.0,-0.2749164475003518,0.0,-0.5953340591586033,0.0,-0.11684842421770641,0.0,,,,
30.88,0.22255424618928532,0.0,1.9492522815715,-0.0,-0.030022685166700903,0.0,0.9998873319126692,-0.0,-0.015010778812696728,0.0,-0.4579580420220872,0.0,0.27302803117732255,0.0,-0.020447848728923662,0.0,-0.27653072301238146,0.0,-0.6020416925700779,0.0,-0.10568359582554715,0.0,,,,
30.89,0.21796081061539485,0.0,1.9519523483235799,-0.0,-0.030234506607081074,0.0,0.9998857365023691,-0.0,-0.015116677515742005,0.0,-0.46073198986753106,0.0,0.26697418327871636,0.0,-0.021903022728125627,0.0,-0.2782808638526097,0.0,-0.6087232017504238,0.0,-0.09452628817754573,0.0,,,,
30.9,0.21333954588590134,0.0,1.954591543006538,-0.0,-0.030460474226925317,0.0,0.9998840221806123,-0.0,-0.015229648319013703,0.0,-0.46352408697831926,0.0,0.26085366756821277,0.0,-0.02327677182445253,0.0,-0.2801593036947821,0.0,-0.6153745804181147,0.0,-0.08335959214197854,0.0,,,,
30.91,0.20869026422105247,0.0,1.957169200516578,-0.0,-0.030699764074775364,0.0,0.9998821928738784,-0.0,-0.015349279257490423,0.0,-0.46633557792696567,0.0,0.25466680572454403,0.0,-0.02456712444804069,0.0,-0.28215833390773726,0.0,-0.6219917400549904,0.0,-0.0721693134961032,0.0,,,,
30.92,0.20401276578338032,0.0,1.9596846591725003,-0.0,-0.030951531589060142,0.0,0.9998802527265144,-0.0,-0.015475148062678856,0.0,-0.46916762941987766,0.0,0.24841396072685018,0.0,-0.025771933939866,0.0,-0.2842700873815789,0.0,-0.628570508980914,0.0,-0.0609438689262886,0.0,,,,
30.93,0.19930683946452976,0.0,1.9621372611328733,-0.0,-0.031214909960174824,0.0,0.999878206146893,-0.0,-0.015606821344249368,0.0,-0.47202132864042273,0.0,0.2420955376890664,0.0,-0.026888901061914897,0.0,-0.2864865244409944,0.0,-0.635106631873263,0.0,-0.0496741829407394,0.0,,,,
30.94,0.1945722636893265,0.0,1.9645263528215664,-0.0,-0.03148900871514264,0.0,0.9998760578516278,-0.0,-0.01574385388296475,0.0,-0.47489768146129824,0.0,0.23571198469694787,0.0,-0.027915596003540207,0.0,-0.28879942078200993,0.0,-0.6415957697176777,0.0,-0.03835358564587949,0.0,,,,
30.95,0.18980880723829172,0.0,1.9668512853616482,-0.0,-0.031772912519818924,0.0,0.9998738129077039,-0.0,-0.015885788032380457,0.0,-0.4777976105461208,0.0,0.2292637936434874,0.0,-0.02884947988334198,0.0,-0.29120035736847116,0.0,-0.6480335001764901,0.0,-0.026977711338757957,0.0,,,,
30.96,0.18501623008961385,0.0,1.9691114150176139,-0.0,-0.03206568019358503,0.0,0.9998714767723463,-0.0,-0.0160321532267879,0.0,-0.4807219533595136,0.0,0.22275150105861685,0.0,-0.02968792574490286,0.0,-0.29368071222453945,0.0,-0.6544153183612503,0.0,-0.015544397869336335,0.0,,,,
30.97,0.18019428428139947,0.0,1.9713061036458648,-0.0,-0.032366343931457944,0.0,0.9998690553304147,-0.0,-0.016182465592860486,0.0,-0.4836714601043328,0.0,0.21617568892921973,0.0,-0.030428239043678057,0.0,-0.29623165405949264,0.0,-0.660736637995776,0.0,-0.004053586728234181,0.0,,,,
30.98,0.17534271479484068,0.0,1.9734347191533226,-0.0,-0.03267390872850967,0.0,0.9998665549290869,-0.0,-0.016336227662445156,0.0,-0.4866467916040389,0.0,0.20953698550561675,0.0,-0.031067677621292086,0.0,-0.2988441376611203,0.0,-0.666992792956143,0.0,0.007492776182519955,0.0,,,,
30.99,0.17046126045876037,0.0,1.975496635964026,-0.0,-0.0329873520014467,0.0,0.9998639824095675,-0.0,-0.01649292818391978,0.0,-0.48964851714757845,0.0,0.20283606609082383,0.0,-0.031603471162436884,0.0,-0.30150890099400246,0.0,-0.6731790391740406,0.0,0.019090839135939768,0.0,,,,
31.0,0.16554965487582643,0.0,1.977491235493519,-0.0,-0.033305623402147704,0.0,0.999861345135538,-0.0,-0.016652042029509328,0.0,-0.49267711231350886,0.0,0.19607365380901598,0.0,-0.03203284012850525,0.0,-0.3042164639389622,0.0,-0.6792905568899115,0.0,0.030734942561412654,0.0,,,,
31.01,0.16060762737056083,0.0,1.9794179066308053,-0.0,-0.033627644817892724,0.0,0.9998586510180482,-0.0,-0.016813030195920873,0.0,-0.49573295678945667,0.0,0.18925052034976758,0.0,-0.03235301416103414,0.0,-0.3069571286099801,0.0,-0.685322453242298,0.0,0.04241771645575951,0.0,,,,
31.02,0.155634903959113,0.0,1.9812760462276096,-0.0,-0.03395231055294313,0.0,0.9998559085365392,-0.0,-0.0169753398956195,0.0,-0.4988163322023681,0.0,0.18236748668477468,0.0,-0.032561249946985144,0.0,-0.3097209811848622,0.0,-0.6912697651798172,0.0,0.054130177255745315,0.0,,,,
31.03,0.15063120834061478,0.0,1.9830650595946562,-0.0,-0.03427848768604639,0.0,0.9998531267556772,-0.0,-0.017138404736024005,0.0,-0.5019274199743686,0.0,0.17542542375390108,0.0,-0.032654848536860195,0.0,-0.3124978951859483,0.0,-0.697127462682183,0.0,0.06586182420033802,0.0,,,,
31.04,0.14559626290978903,0.0,1.9847843610046425,-0.0,-0.034605016598344904,0.0,0.9998503153376773,-0.0,-0.01730164498385319,0.0,-0.5050662992184151,0.0,0.16842525311752538,0.0,-0.03263117210564754,0.0,-0.3152775361471528,0.0,-0.7028904522767004,0.0,0.07760073520730255,0.0,,,,
31.05,0.14052978979034658,0.0,1.986433374201553,-0.0,-0.03493071166606324,0.0,0.9998474845497975,-0.0,-0.017464467911800664,0.0,-0.508232944687284,0.0,0.16136794757230252,0.0,-0.032487660145626006,0.0,-0.3180493676036256,0.0,-0.7085535808366512,0.0,0.08933366228473055,0.0,,,,
31.06,0.13543151188857205,0.0,1.9880115329159398,-0.0,-0.03525436211223337,0.0,0.9998446452666896,-0.0,-0.017626268224658258,0.0,-0.511427224788804,0.0,0.15425453172758832,0.0,-0.03222184507912995,0.0,-0.32080265834032334,0.0,-0.714111639647991,0.0,0.10104612649386233,0.0,,,,
31.07,0.13030115396637518,0.0,1.9895182813857568,-0.0,-0.03557473301159458,0.0,0.9998418089673039,-0.0,-0.01778642856194657,0.0,-0.5146488996796038,0.0,0.14708608253991226,0.0,-0.03183136727850448,0.0,-0.3235264908357805,0.0,-0.7195593687307826,0.0,0.11272251247508187,0.0,,,,
31.08,0.1251384437329629,0.0,1.99095307488232,-0.0,-0.035890566442672515,0.0,0.9998389877260639,-0.0,-0.017944320074044773,0.0,-0.5178976194490076,0.0,0.13986372980301878,0.0,-0.031313989479665044,0.0,-0.32620977083736985,0.0,-0.7248914614017842,0.0,0.12434616254427806,0.0,,,,
31.09,0.11994311295417612,0.0,1.9923153802409361,-0.0,-0.03620058278090254,0.0,0.9998361941980425,-0.0,-0.018099303068742488,0.0,-0.5211729224040751,0.0,0.1325886565911335,0.0,-0.03066761057492703,0.0,-0.3288412380043415,0.0,-0.7301025690646135,0.0,0.1358994703619003,0.0,,,,
31.1,0.11471489857842657,0.0,1.99360467639572,-0.0,-0.03650348212651533,0.0,0.9998334415979021,-0.0,-0.01825072772506301,0.0,-0.5244742334661462,0.0,0.12526209965324644,0.0,-0.02989027877009559,0.0,-0.33140947755493033,0.0,-0.7351873062139116,0.0,0.14736397417202438,0.0,,,,
31.11,0.10945354387807008,0.0,1.9948204549181026,-0.0,-0.03679794586074995,0.0,0.9998307436723867,-0.0,-0.01839793487113141,0.0,-0.5278008626886109,0.0,0.11788534975634024,0.0,-0.028980204090209495,0.0,-0.3339029328538209,0.0,-0.7401402556399256,0.0,0.1587204496036169,0.0,,,,
