t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,m1,m2,m3,m4
15.16,-1.9940002876465062,0.1543350196367809,1.6500000000000001,0.08954375729122462,0.1881353624405836,0.053867896864239685,0.9943337188445842,0.042015847618554945,0.09500085943655466,0.022582312191396756,0.15224520553297022,1.9434325342066072,0.0,0.7253194081902244,-0.1106274710209265,0.000326239064358233,1.9132612051764621,-0.7947396415048723,0.0,-0.7523161247695642,-0.12195751574536132,0.0010093384180495657,0.1272451182909123,0.12681006356078792,0.12329789917852255,0.12396587815896602
15.17,-1.9923831677811572,0.17371854007835846,1.6500000000000001,0.09674032763649106,0.18702750393647394,0.053765948140642304,0.9942283105501148,0.045615624951978066,0.09452859445637239,0.022217697698173,0.17133096523502878,1.9351228502306443,0.0,0.7176452398886666,-0.11182515896975542,0.0003361079694182284,1.9058216580722172,-0.8677254386398101,0.0,-0.7819951710125728,-0.11760505597044196,0.0009642213714966541,0.1273628013896508,0.12694216477933476,0.12330124464733819,0.12394439388184568
15.18,-1.990575662861911,0.19301536216514276,1.6500000000000001,0.10385708782286364,0.18590868086434045,0.05365485454936981,0.9941121288273524,0.04917604870880218,0.09404836593598284,0.021856267213559086,0.19034149919497653,1.9260872273909153,0.0,0.709679504769973,-0.11297957214033534,0.0003455234917881661,1.898212718937076,-0.9399985600487283,0.0,-0.8106225319933325,-0.11330525926927099,0.0009187207592555036,0.1274836925488151,0.12707719469989148,0.12331230999407343,0.1239308203259023
15.19,-1.9885785333892174,0.21221826629551463,1.6500000000000001,0.11089119145089028,0.184779384520519,0.05353459086115232,0.9939856379745566,0.05269565997861183,0.09356040359041322,0.021498134796560514,0.20927512452637206,1.9163329140789862,0.0,0.7014327892487999,-0.11409126415514084,0.0003544823846033385,1.890436412681258,-1.011534257968614,0.0,-0.8381858921323426,-0.10906338779293548,0.0008729528476643378,0.12760754696913315,0.1272148981697015,0.12333088224973732,0.12392498170632242
15.2,-1.9863925565819591,0.23132010655351035,1.6500000000000001,0.11783990166228554,0.18364009868959347,0.05340514681598381,0.9938493152845995,0.056173056626865385,0.09306493679104948,0.02114340931840875,0.22813017861790583,1.9058674033728809,0.0,0.6929157869273261,-0.11516083989619405,0.00036298254874145286,1.882494770684907,-1.0823083167227805,0.0,-0.8646760927483621,-0.1048844246434498,0.0008270306877646016,0.1277341202859216,0.12735502134960425,0.1233567358802016,0.1239266880521569
15.21,-1.9840185261744478,0.250313813127658,1.6500000000000001,0.12470059188208475,0.18249129891971178,0.053266526631738004,0.9937036495255188,0.059606893766789536,0.09256219415766158,0.020792194397387328,0.24690501919625138,1.8946984276910306,0.0,0.6841392673938327,-0.11618895264800984,0.0003710229983586305,1.87438983044208,-1.1522970581134664,0.0,-0.8900870510433423,-0.10077306166933961,0.0007810636782533409,0.12786316895805086,0.12749731210820073,0.12338963359644428,0.1239357359105067
15.22,-1.9814572522128138,0.26919239467610656,1.6500000000000001,0.13147074624943617,0.1813334518448161,0.05311874848452585,0.9935491394343409,0.06299588405739452,0.09205240316413374,0.020444588350362898,0.2655980243853672,1.882833953393928,0.0,0.6751140459064593,-0.11717630112958084,0.0003786038223065197,1.8661236352073136,-1.2214773464965953,0.0,-0.9144156648350166,-0.09673368946391259,0.0007351571744043661,0.12799445062616316,0.12764152038066906,0.12342932718847544,0.12395190908960145
15.23,-1.9787095608508163,0.2879489406375576,1.6500000000000001,0.13814795974771996,0.18016701455519796,0.05296184396463114,0.9933862922305073,0.0663387978332626,0.09153578975919632,0.020100684160565468,0.28420759276229224,1.8702821753366492,0.0,0.6658509540971324,-0.11812362643728809,0.00038572614184671783,1.8576982336448078,-1.2898265935404534,0.0,-0.9376617044823232,-0.09277038953634312,0.000689412142658441,0.12812772444169784,0.12778739849387782,0.12347555837810394,0.12397497943576818
15.24,-1.9757762941451196,0.3065766234874912,1.6500000000000001,0.14472993804590042,0.17899243401740728,0.052795857511833896,0.9932156221548125,0.06963446307249602,0.09101257800330301,0.01976056946108857,0.3027321434094276,1.8570515113754058,0.0,0.6563608118168128,-0.1190317089203077,0.0003923920651596885,1.8491156794802581,-1.3573227626699627,0.0,-0.9598276934434158,-0.08888692859453581,0.0006439248642450823,0.12826275136805937,0.12793470145978997,0.12352805968565032,0.12400470763951474
15.25,-1.9726583098500603,0.3250687009392751,1.6500000000000001,0.15121449706412524,0.17781014654418043,0.05262084583387447,0.9930376490392815,0.0728817652098783,0.09048298972264505,0.019424326533514065,0.3211701159633648,1.8431505968312505,0.0,0.646654400228264,-0.1199013650091788,0.0003986046391316195,1.8403780311553672,-1.4239443731986499,0.0,-0.9809187789891316,-0.08508675485734765,0.0005987866866188907,0.12839929445575618,0.12808318723920759,0.12358655530592502,0.1240408440655395
